body_acc_x,body_acc_y,body_acc_z,body_gyro_x,body_gyro_y,body_gyro_z,total_acc_x,total_acc_y,total_acc_z,true_label
-0.0004316716,0.00117161,0.01261809,-0.001151034,0.01031253,-0.008022258,-0.1740298,0.7266909,0.687663,LAYING
0.0003077198,0.0007687422,0.01562793,0.003749412,0.01421156,-0.01493553,-0.1732898,0.7262962,0.6906994,LAYING
0.0003458827,-0.001879241,0.005244612,-0.004659126,0.01178299,-0.01172935,-0.173251,0.723656,0.6803451,LAYING
0.001490247,-0.004405419,0.001628604,-0.003759006,0.01077079,-0.009972112,-0.1721059,0.7211371,0.6767607,LAYING
0.002957597,-0.004029352,0.0001988173,0.001937603,0.0152864,-0.01317329,-0.1706378,0.7215198,0.6753652,LAYING
-0.0008491391,0.000678879,-0.004006316,-0.0005572064,0.0174528,-0.01121443,-0.1744437,0.7262339,0.6711967,LAYING
-0.003371292,0.003278918,0.0006325734,0.00232674,0.01131095,-0.005903305,-0.1769648,0.7288391,0.6758742,LAYING
0.001601572,0.001533174,0.0003245365,0.001098802,0.005527446,-0.002798081,-0.1719908,0.7270977,0.6756066,LAYING
0.006176479,0.002123351,-0.0006270497,-0.001878751,0.00682068,-0.003285819,-0.1674146,0.7276918,0.6746968,LAYING
0.004262618,0.0008310231,0.006455378,0.001145507,0.005211701,-0.005420706,-0.169327,0.726403,0.6818224,LAYING
0.003025885,-0.004519107,0.008076169,-0.001218995,0.0002204678,-0.002570007,-0.1705618,0.721056,0.6834876,LAYING
0.004672752,-0.006446214,0.005952439,-0.0006664316,0.003695717,-0.0009825845,-0.1689124,0.7191316,0.6814096,LAYING
0.002022412,-0.003002693,0.00224481,-0.001145762,0.008983415,-0.004333225,-0.1715595,0.7225771,0.6777492,LAYING
-0.0005428052,0.001244941,0.002508137,-0.004329051,0.006896679,-0.00518157,-0.1741206,0.726826,0.6780611,LAYING
0.0004851366,-0.0005151217,0.003433474,-0.001661666,0.005198317,-0.005177908,-0.1730877,0.7250664,0.6790365,LAYING
0.001587733,-0.002747644,-0.00222218,-0.001179886,0.00754246,-0.005288774,-0.1719793,0.7228335,0.6734321,LAYING
0.003012909,-0.0009848731,-0.0005992318,0.001808623,0.01101465,-0.007365201,-0.1705477,0.7245952,0.6751073,LAYING
0.0008448512,-0.0009367098,0.001133718,0.004044043,0.01184067,-0.01007053,-0.1727084,0.7246414,0.6768933,LAYING
-0.003021439,0.00214488,-0.0004215033,-0.0002061974,0.006189621,-0.006532047,-0.1765667,0.7277202,0.6753918,LAYING
-0.00313925,0.00482575,0.001633453,-0.002049508,0.001173292,-0.002647926,-0.1766758,0.7303977,0.6775009,LAYING
-0.00313968,0.001234997,0.0001868369,-0.00198534,0.005133371,-0.001177778,-0.1766671,0.726803,0.6761086,LAYING
-0.004616973,0.000137533,0.002111446,-0.001572785,0.00919339,-0.002159394,-0.178135,0.7257014,0.6780878,LAYING
-0.005480373,0.001016188,0.004169327,-0.0009222242,0.003527154,-0.007741719,-0.178989,0.7265756,0.6802003,LAYING
-0.002239585,0.001228386,0.001351852,0.002498828,1.197505e-05,-0.009679819,-0.1757392,0.7267833,0.6774375,LAYING
0.00243699,0.002672427,0.0007458377,0.003690231,0.004553176,-0.006189981,-0.171054,0.7282227,0.6768861,LAYING
0.001639505,0.003613309,-0.0002527424,-0.001541523,0.007083205,-0.00281804,-0.1718433,0.729159,0.6759422,LAYING
0.0004653639,0.002103282,-3.111802e-05,-0.002408023,0.01067145,-0.001968168,-0.1730097,0.7276447,0.6762182,LAYING
0.001577868,-0.0009399835,-0.000634423,-0.00112165,0.01379158,-0.00451317,-0.1718897,0.7245974,0.675669,LAYING
0.0002784355,-0.0001700062,-0.002834891,-0.0007366288,0.008625431,-0.007171129,-0.173182,0.7253638,0.6735222,LAYING
-0.0006624663,0.000669156,-0.001692546,-0.0005681586,0.005004215,-0.006140009,-0.1741159,0.7261997,0.6747174,LAYING
2.576208e-05,-0.00207561,-0.0002175032,-0.005234873,0.01015032,-0.004475934,-0.1734209,0.723452,0.6762446,LAYING
-0.0001526303,-0.002118038,0.001207994,-0.007954937,0.01441862,-0.007286935,-0.1735928,0.7234068,0.6777211,LAYING
-7.756908e-05,-0.0007344502,0.001300227,-0.004376501,0.01054131,-0.008774513,-0.1735115,0.7247879,0.6778634,LAYING
0.000773399,-0.0003630505,-0.0008554733,0.0002638324,0.00813733,-0.006570023,-0.1726545,0.7251569,0.6757567,LAYING
0.001082922,-0.0001871826,-0.004794588,0.0001661434,0.01043575,-0.005428169,-0.1723391,0.7253304,0.6718654,LAYING
-0.0006516367,0.0001221372,-0.008371592,-0.0008979876,0.009959892,-0.002566637,-0.1740681,0.7256374,0.6683349,LAYING
-0.003238433,0.001487293,-0.004879762,0.0031229,0.009926361,-0.0009156386,-0.1766494,0.7270002,0.6718716,LAYING
-0.003548747,0.001528515,-0.001364006,0.004549135,0.00956544,-0.002112975,-0.1769546,0.7270393,0.6754302,LAYING
-0.002986627,0.0004107246,-0.003632331,0.001588694,0.005528536,-0.00180364,-0.1763878,0.7259195,0.6732026,LAYING
-0.002099287,-0.0008421055,-0.002871022,-0.001492113,0.002250991,-0.002176389,-0.1754964,0.7246648,0.6740024,LAYING
0.0004236274,-0.001920348,0.001790136,-0.002019673,0.002413106,-0.002012202,-0.17297,0.7235849,0.6786998,LAYING
0.0004580877,-0.001705503,0.003965881,0.001590878,0.005067232,0.001061252,-0.1729328,0.7237982,0.6809095,LAYING
-0.0008967841,-0.002030161,0.0004632974,0.002598694,0.005126734,0.003679499,-0.1742856,0.723472,0.6774388,LAYING
0.0009871136,-0.001823255,-0.003508482,0.0002302748,0.002859074,0.0009077318,-0.1724001,0.7236773,0.6734969,LAYING
0.001700149,-0.0006969962,0.0001246159,-0.001708155,0.002268035,-0.002898729,-0.1716861,0.7248018,0.677158,LAYING
0.000753482,-0.0006847517,0.004898881,-0.001317902,0.004616658,0.0002413175,-0.1726323,0.724812,0.6819584,LAYING
0.001364815,-0.001350633,0.004080886,0.00012375,0.009370394,0.003296269,-0.1720208,0.7241439,0.6811648,LAYING
0.001157734,-0.003156597,0.002722669,-0.001049559,0.01242819,-0.0007693633,-0.172228,0.7223354,0.6798295,LAYING
0.001023768,-0.00377079,0.0006768593,-7.725641e-05,0.01561041,-0.008983316,-0.1723622,0.7217183,0.6778054,LAYING
0.001370988,-0.002713386,-0.001296839,0.002220834,0.01466965,-0.01108007,-0.1720154,0.7227724,0.6758522,LAYING
0.0009796677,-0.002326536,0.000964195,0.003423205,0.004752651,-0.004313671,-0.1724072,0.7231552,0.6781326,LAYING
0.001082078,-0.0007545888,0.002861158,0.004934076,-0.0007524761,-0.003281681,-0.1723053,0.7247225,0.680048,LAYING
0.0001124789,0.0002534655,0.001790214,0.003509791,0.0009689004,-0.003879589,-0.1732753,0.7257252,0.6789944,LAYING
-0.001498692,-4.433141e-05,0.0006615605,0.003016242,0.002933604,0.001793732,-0.1748868,0.7254214,0.6778823,LAYING
-0.001132584,0.000526523,0.001405513,0.003335736,0.004053204,0.003654426,-0.1745209,0.7259857,0.6786421,LAYING
0.00194377,0.0001870838,0.004968483,0.002976838,0.002812651,0.002473313,-0.1714449,0.7256391,0.6822202,LAYING
0.005013751,7.043149e-05,0.008199157,0.00389526,0.0005339365,-0.0005312863,-0.1683751,0.7255149,0.6854656,LAYING
0.003006001,0.0005174685,0.005472868,-0.0003952023,-0.001682305,-0.002552528,-0.1703829,0.725954,0.6827538,LAYING
-0.0003479546,-9.531339e-05,0.001261027,-0.004188027,0.0006219178,-0.0004044702,-0.1737365,0.7253329,0.6785566,LAYING
-0.0003464582,-0.0004057815,0.002187111,0.0002425493,0.006204919,-0.0004912111,-0.1737343,0.725014,0.6794976,LAYING
-0.0005720999,-0.000925496,-0.002221465,0.003631014,0.007850271,0.0004514627,-0.1739589,0.7244855,0.6751042,LAYING
-0.00205969,-0.002371969,-0.01041723,0.001889622,0.008494186,0.000195782,-0.1754451,0.72303,0.6669238,LAYING
-0.003048659,-0.004240172,-0.007479116,0.0006385476,0.008529745,-0.003362642,-0.1764324,0.7211525,0.6698771,LAYING
-0.001245763,-0.004365541,-0.001983639,-0.0004897923,0.009482654,-0.003518465,-0.1746279,0.7210175,0.6753871,LAYING
0.003144113,-0.00228624,-0.0007194199,-0.004578264,0.01157923,-0.003492222,-0.1702363,0.7230866,0.6766651,LAYING
0.00527548,-0.001894019,-0.0005640177,-0.004504748,0.00834107,-0.003701032,-0.1681033,0.7234679,0.6768334,LAYING
0.004082496,-0.001321533,-0.003507236,0.0001639769,0.005639514,-0.002548895,-0.1692943,0.7240288,0.6739021,LAYING
0.0004240067,-0.0003723097,-0.004368269,0.001294591,0.007434061,-0.001620934,-0.1729505,0.7249658,0.6730519,LAYING
-0.001743893,-0.00223919,-0.00255322,0.0008916026,0.008833781,-0.002197504,-0.1751156,0.723086,0.6748768,LAYING
0.0002286548,-0.002076198,0.0003685813,-0.0004850405,0.008746853,-0.002352913,-0.1731399,0.7232354,0.6778071,LAYING
-0.0006189425,-0.0006588214,0.004297571,-0.002069877,0.006954817,-0.0006202135,-0.1739839,0.7246386,0.6817434,LAYING
-0.001813697,-0.0003540662,0.001285006,-0.002220373,0.004760469,-0.001461112,-0.1751748,0.7249285,0.6787371,LAYING
0.001289355,0.001754545,-0.004087177,-0.0023819,0.003473898,0.0003331408,-0.1720677,0.7270217,0.6733702,LAYING
0.003416,0.001214724,-0.003759944,0.001754401,0.00347793,0.002928406,-0.1699367,0.726466,0.6737018,LAYING
0.005656503,-0.001208739,-0.002015693,0.006208321,0.00406429,-1.331135e-06,-0.1676916,0.7240263,0.6754494,LAYING
0.005185571,-0.0009564857,-0.0005540707,0.005851015,0.003608483,-0.00204225,-0.1681575,0.7242621,0.6769133,LAYING
0.001593442,-0.001425244,-0.001085832,0.00297787,0.003451279,-0.004780247,-0.1717439,0.7237766,0.6763828,LAYING
0.002194983,-0.003396167,-0.0034946,-0.003045059,0.00368936,-0.005268404,-0.1711358,0.7217887,0.6739741,LAYING
0.0009623707,-0.004678214,-0.004922099,-0.005230359,0.003024261,-0.00228951,-0.1723611,0.7204894,0.6725455,LAYING
-0.0026947,-0.002764502,-0.008489117,-0.001110319,0.002683843,-0.001594984,-0.17601,0.7223854,0.6689761,LAYING
-0.003493299,-0.0001564663,-0.01153432,0.0009385563,0.002247117,0.001265961,-0.1767998,0.7249751,0.665927,LAYING
-0.004888796,-0.0006676393,-0.008481857,0.001436109,-0.0004220556,0.0003437091,-0.178186,0.7244452,0.6689737,LAYING
-0.004658827,0.0006682202,-0.005052688,0.003778149,-0.001895168,-0.003577322,-0.1779465,0.7257619,0.6723949,LAYING
-0.002873883,0.002062228,-0.006745466,0.006870938,0.003690947,-0.0008414844,-0.1761522,0.7271363,0.6706917,LAYING
-0.002305359,-1.966255e-05,-0.008346619,0.006955044,0.009428459,0.001111302,-0.1755745,0.7250346,0.6690777,LAYING
-0.001139041,-0.0001614276,-0.006082477,0.001586057,0.004538219,0.001273616,-0.1743995,0.7248729,0.6713262,LAYING
-0.0007830703,0.001069081,-0.001040091,-0.002416879,-0.0004762088,0.00115044,-0.1740354,0.7260834,0.6763502,LAYING
-0.0007878297,0.001195187,0.005005234,0.001473284,0.002772366,-0.001516462,-0.1740325,0.7261896,0.6823744,LAYING
-0.001739489,-0.0005203115,0.002936556,0.005795845,0.002239094,-0.00197414,-0.1749771,0.7244543,0.6802823,LAYING
-0.003687306,-0.00414834,-0.004488914,0.00308866,0.0002194314,-0.003120006,-0.1769186,0.7208066,0.6728313,LAYING
-0.001543661,-0.00561717,-0.006530335,0.0003213647,0.003728674,-0.00405642,-0.1747692,0.7193182,0.6707626,LAYING
0.0007737607,-0.005463656,-0.01120953,-0.0001005148,0.005154802,-0.0007530337,-0.1724469,0.7194521,0.6660542,LAYING
-0.0006657905,-0.005023408,-0.01386596,-0.001207646,0.005996926,-0.0007312143,-0.1738824,0.7198724,0.6633664,LAYING
-0.0007002097,-0.002258129,-0.00463362,-0.0001734241,0.008090435,-0.002152597,-0.1739135,0.7226173,0.6725649,LAYING
-0.0003564841,0.001467212,0.001940112,-0.0004446355,0.00642752,-0.0005072786,-0.1735672,0.7263217,0.6791022,LAYING
-0.002415006,0.003294246,-0.0002648594,-0.001358167,0.001830861,0.0001654949,-0.1756239,0.7281273,0.6768583,LAYING
-0.003186404,0.002382185,-0.001611607,-0.0002154714,-0.001780673,0.00206411,-0.1763942,0.7271935,0.6754705,LAYING
-0.0005839006,0.0002018133,0.00356274,-0.001802004,0.0005262886,0.004180657,-0.1737915,0.7249913,0.6806018,LAYING
0.002067693,-0.001957074,0.00937563,-0.002464325,0.003963114,0.002392448,-0.1711405,0.7228106,0.6863701,LAYING
0.001197583,-0.002536326,0.009718482,-0.002026889,0.002269369,-0.000519647,-0.172012,0.7222096,0.6866674,LAYING
9.238325e-05,-0.002060084,0.00420936,-0.003371041,0.00210801,-0.004614362,-0.1731192,0.7226641,0.6811123,LAYING
0.0005871468,-0.002321582,-0.00370325,-0.002659987,0.004081806,-0.007273682,-0.172627,0.7223808,0.6731537,LAYING
-0.0006725405,0.0001745638,-0.002260608,0.001292083,0.004653897,-0.004636718,-0.1738897,0.7248551,0.6745507,LAYING
-0.001015858,0.002769743,-0.0005350935,0.005368085,0.005351825,-0.003475929,-0.1742365,0.7274283,0.6762308,LAYING
-0.0008461379,0.0007268523,-0.005333535,0.003227179,0.002704659,-0.004728927,-0.1740707,0.7253636,0.6713871,LAYING
-0.003279866,-0.0008085391,-0.002399558,-0.0007689019,-0.002141103,-0.00310587,-0.1765089,0.7238065,0.6742761,LAYING
-0.002512079,-0.002003639,-0.001881888,-0.002843715,-0.00275683,-0.001533621,-0.175746,0.7225899,0.6747489,LAYING
0.002627336,-0.004163825,-0.005831371,-0.002229121,-0.0005072955,-0.00172921,-0.1706121,0.7204084,0.6707547,LAYING
0.006386847,-0.002355682,-0.004779714,0.002705891,0.001608237,-0.001448093,-0.1668585,0.7221954,0.6717617,LAYING
0.004859791,0.0001030459,-0.005429394,-0.001779146,0.002672191,0.001500634,-0.1683918,0.7246329,0.6710672,LAYING
0.001263017,-0.001833482,-0.005293259,-0.005931711,0.002097453,0.005711062,-0.1719948,0.7226752,0.6711583,LAYING
0.001642137,-0.003324547,-0.004915142,0.001367483,-0.001318959,0.006307086,-0.1716216,0.7211629,0.671491,LAYING
0.001816883,-0.002669509,-0.004635159,0.0046901,-0.005750363,0.004699519,-0.1714526,0.7217966,0.6717251,LAYING
0.002904297,-0.003850536,-0.002404696,0.006896878,-0.004504341,0.001077373,-0.1703704,0.7205941,0.6739091,LAYING
0.006423439,-0.003845697,-0.001595253,0.004985398,-0.001206342,-0.003257051,-0.166856,0.7205772,0.6746715,LAYING
0.003368028,-0.001742002,0.001722249,0.0003106824,-9.590228e-05,-0.0004964252,-0.1699154,0.7226588,0.6779415,LAYING
-0.0001150711,-0.0004252262,0.004835603,0.002821292,0.00205643,0.003021286,-0.1734016,0.723953,0.681007,LAYING
0.0005966236,0.001275565,0.006833324,0.0003601182,-0.001093491,0.0007425615,-0.1726921,0.7256308,0.6829569,LAYING
-0.001058002,0.0005839819,0.008854876,-0.001126697,-0.005242596,0.001092513,-0.1743481,0.724916,0.684931,LAYING
-0.001959182,-0.001737766,0.008104947,0.004349668,0.0002856806,0.002519308,-0.1752497,0.7225709,0.6841346,LAYING
-0.00142032,-0.002485041,0.007164542,0.00679348,0.003965945,0.000440667,-0.1747106,0.7218001,0.6831491,LAYING
-1.798364e-06,-0.00378107,0.003650883,0.006106322,0.001783075,-0.0002561928,-0.1732913,0.7204804,0.6795921,LAYING
0.002269577,-0.003358099,0.0007248452,0.003945627,0.003154463,0.0003781715,-0.1710187,0.7208794,0.6766248,LAYING
0.002563329,-0.001160058,0.0003679059,0.004555229,0.003940939,0.002978246,-0.1707231,0.7230532,0.6762288,LAYING
0.003384129,8.683547e-05,0.0005361905,0.004931247,-0.00233424,0.007630424,-0.1698999,0.7242755,0.6763601,LAYING
0.003262203,0.00110089,0.003503503,0.003259181,-0.007442028,0.006888343,-0.1700188,0.7252647,0.6792926,LAYING
0.001749346,0.0007064905,0.002236337,0.003666311,-0.0008844015,0.003965688,-0.1715277,0.7248452,0.6779928,LAYING
0.001825901,-0.0005766707,-0.00190653,0.002427539,0.006001128,0.004087116,-0.1714465,0.7235369,0.6738194,LAYING
0.001745342,0.0001252447,-0.002502521,0.001572405,0.001996688,0.001691142,-0.1715215,0.7242138,0.6731951,LAYING
0.003006743,0.002110998,-0.0003086589,0.001550025,-5.730086e-05,0.0005165257,-0.1702536,0.7261745,0.6753627,LAYING
0.005540587,0.001370782,0.001778259,0.001533963,0.002774423,0.002696696,-0.1677123,0.7254095,0.6774251,LAYING
0.006426023,-0.0001602852,-0.0005601743,0.006045818,0.003357172,0.001060122,-0.1668183,0.723854,0.675064,LAYING
0.004372371,0.0006446156,-0.0006102287,0.01007988,0.002869146,0.002578357,-0.1688622,0.7246349,0.674993,LAYING
0.002124756,-0.0004645432,0.002787513,0.007607691,-0.003398103,0.01086563,-0.1710986,0.7235022,0.6783716,LAYING
0.007485099,-0.001008821,0.00471315,0.00436649,-0.01006091,0.01456597,-0.1657256,0.7229348,0.6802797,LAYING
0.01294526,0.0004463356,0.00464433,0.005944612,-0.006255626,0.01046351,-0.1602512,0.7243674,0.6801951,LAYING
0.008767356,-0.0009880335,0.0005870166,0.004832071,-0.003266312,0.005790235,-0.1644128,0.7229109,0.6761239,LAYING
0.006257716,-0.002212388,-0.001590333,0.001689505,-0.003838486,0.007548117,-0.166904,0.721665,0.6739346,LAYING
0.008431803,-0.002750415,-0.001930424,0.004861878,0.005354509,0.008299738,-0.1647089,0.7211058,0.6735844,LAYING
0.006534935,-0.001543406,-0.002470545,0.006327967,0.01531783,0.001565107,-0.1665821,0.722292,0.6730358,LAYING
0.002631876,0.002984151,-0.001408417,0.004631677,0.01001794,-0.001176982,-0.1704588,0.7267991,0.6740909,LAYING
-8.712686e-05,0.004062744,-0.003072269,0.005164546,0.0004541327,0.001808581,-0.1731488,0.7278576,0.6724212,LAYING
-0.001537585,0.003217575,-0.003357541,0.003665542,-0.001056044,0.0050398,-0.1745678,0.7269929,0.6721311,LAYING
-0.001323048,0.001781905,-0.001100387,-0.00165407,-0.0004410449,0.006894633,-0.1743195,0.7255384,0.6743843,LAYING
-0.001486202,-0.001315217,-6.674872e-05,-0.006450019,0.0002038757,0.005886295,-0.1744471,0.7224233,0.6754147,LAYING
0.0002826602,0.0002156667,0.0008518521,-0.001500492,3.29982e-05,0.007009961,-0.172641,0.7239371,0.6763306,LAYING
0.004015446,0.003370418,0.0006901069,0.006710991,-0.001303645,0.008536751,-0.1688697,0.7270756,0.6761668,LAYING
0.00320137,0.004642465,0.001308485,0.006069564,-0.0003671776,0.007239143,-0.169644,0.7283324,0.6767837,LAYING
0.00183742,0.0063902,0.001913067,0.006397926,-0.001325498,0.005665831,-0.1709669,0.7300659,0.6773873,LAYING
0.004285801,0.006455427,0.001462709,0.007892913,-0.002671535,0.006321701,-0.1684764,0.7301183,0.6769367,LAYING
0.005709599,0.004433725,-0.001427125,0.004711195,-0.001987086,0.009165746,-0.1670093,0.7280853,0.6740472,LAYING
0.007770913,0.001887811,-0.00837811,0.00346467,-0.001508419,0.007051585,-0.1649036,0.7255299,0.6670972,LAYING
0.009886711,0.002190385,-0.01027517,0.002700589,-0.0001287186,0.004800556,-0.162742,0.7258249,0.6652013,LAYING
0.008064212,0.004085572,-0.0080732,0.005342849,-0.0007083418,0.005074217,-0.1645171,0.7277143,0.6674043,LAYING
0.005947927,0.004030435,-0.008164453,0.01051462,-0.001501897,0.003432289,-0.1665843,0.7276553,0.6673135,LAYING
0.003106842,0.005934493,-0.005425222,0.006994883,-0.003570888,0.006304276,-0.1693745,0.7295574,0.6700521,LAYING
0.0002477358,0.006337888,-0.001990529,0.004505399,-0.005201153,0.00734791,-0.1721809,0.7299611,0.6734849,LAYING
0.002009685,0.004702673,-0.003620156,0.007989481,0.002225003,0.006160904,-0.1703646,0.7283283,0.6718521,LAYING
0.003887558,0.006949749,-0.007618337,0.007606193,0.006425171,0.008478815,-0.168431,0.7305802,0.6678492,LAYING
0.004108328,0.007157114,-0.008970972,0.00660234,0.001582481,0.007811652,-0.1681531,0.7307949,0.6664903,LAYING
0.005182303,0.005550222,-0.005967238,0.006149398,-0.001589848,0.008660019,-0.1670208,0.729198,0.6694859,LAYING
0.006455651,0.005644298,-0.00167981,0.004306707,-0.001169065,0.009626027,-0.1656877,0.7293048,0.673763,LAYING
0.008540275,0.0049379,-0.001297438,0.003730864,0.0002085336,0.009244671,-0.1635421,0.728614,0.6741331,LAYING
0.007067418,0.004838087,-0.004275966,0.004275287,-4.27394e-05,0.01033598,-0.1649526,0.7285326,0.6711401,LAYING
0.003714509,0.00385157,-0.004966108,0.00529466,0.001282055,0.005639291,-0.1682415,0.7275672,0.6704336,LAYING
0.005685152,0.002880826,-0.004467031,0.004259919,0.002128954,0.002306443,-0.1662054,0.7266205,0.6709143,LAYING
0.006852714,0.001058588,-0.003507158,0.00299212,0.000824689,0.006520243,-0.1649708,0.7248249,0.6718537,LAYING
0.006641232,-0.002514295,0.001027154,0.004171288,0.002628833,0.01048561,-0.1651137,0.7212812,0.6763655,LAYING
0.007628457,0.001006832,0.004378299,0.004532035,0.003011361,0.009635624,-0.1640564,0.7248337,0.6796922,LAYING
0.005003112,0.006262302,0.0001681519,0.004754262,0.001886663,0.007572936,-0.16661,0.7301226,0.6754561,LAYING
0.004096191,0.005329576,-0.005576351,0.004845488,-0.001329341,0.00872118,-0.1674435,0.7292252,0.6696843,LAYING
0.00582371,0.004609782,-0.002982926,0.003895553,-0.003779701,0.008911666,-0.165641,0.7285427,0.6722491,LAYING
0.006196117,0.003652705,0.0001906042,0.002779268,0.006397303,0.009544612,-0.1651921,0.7276249,0.6753928,LAYING
0.007947995,0.001660748,0.0008843658,0.001356544,0.01371489,0.01013479,-0.1633623,0.7256741,0.6760555,LAYING
0.008130364,0.002562112,0.004949495,0.003655897,0.003070003,0.007841252,-0.1631003,0.7266185,0.6800886,LAYING
0.008360369,0.004477938,0.0006743258,0.007432039,-0.005327549,0.006131332,-0.1627892,0.728579,0.6757808,LAYING
0.01056069,0.00531974,-0.006913203,0.005248447,0.002645313,0.0005563036,-0.160506,0.7294671,0.6681601,LAYING
0.008108032,0.004810648,-0.005375067,-0.0007540143,0.008547808,-0.001958131,-0.1628739,0.729006,0.6696645,LAYING
0.004357526,0.002889596,-0.00447255,-0.004014058,0.002994901,0.004582116,-0.1665378,0.7271345,0.6705328,LAYING
0.002879693,0.001587638,-0.004535996,-0.00152065,0.001155754,0.007144807,-0.1679271,0.7258836,0.6704343,LAYING
0.0006440575,0.001967609,-0.005358894,0.001181539,-0.0006101931,0.006022679,-0.1700725,0.7263162,0.6695756,LAYING
0.001018665,0.002585646,-0.008020034,0.0009983419,-0.005144883,0.004026743,-0.1696063,0.7269881,0.6668777,LAYING
0.003623187,0.003595142,-0.006635994,0.00251437,-0.003027431,-0.0009752521,-0.166909,0.7280526,0.6682238,LAYING
0.003971781,0.005159781,-0.00652615,0.004927229,-0.00311677,0.0005142412,-0.1664667,0.7296734,0.6682944,LAYING
0.004096802,0.004562263,-0.007950668,0.007489803,-0.003776511,0.007542065,-0.1662472,0.7291331,0.6668293,LAYING
0.005360181,0.001897029,-0.006932898,0.007808636,-0.0009267833,0.008792724,-0.1648887,0.7265262,0.6678048,LAYING
0.00665049,-0.0004188229,-0.005512757,0.005421232,-0.002824055,0.005133232,-0.1635026,0.7242697,0.669181,LAYING
0.006959549,-0.00122841,-0.003956035,0.006730319,-0.003543012,0.0008803393,-0.1630972,0.7235202,0.670692,LAYING
0.007313364,0.001564675,-0.004101668,0.006992649,-0.001858575,-0.001210484,-0.1626463,0.7263739,0.6704988,LAYING
0.009281965,0.005074234,-0.003948549,0.005218973,-0.002204135,-0.0002519865,-0.1605799,0.7299446,0.6706026,LAYING
0.007874277,0.004475901,-0.002581111,0.006096993,-0.001975327,0.001590982,-0.161889,0.7294077,0.671919,LAYING
0.004246263,0.003692684,-0.003586586,0.005279055,-0.002406683,0.006441788,-0.1654176,0.7286863,0.670861,LAYING
0.004182251,0.00461855,-0.004125593,0.005431478,-0.003455901,0.01295605,-0.1653812,0.7296744,0.6702678,LAYING
0.004355911,0.00503206,-0.003287603,0.006457646,-0.004548569,0.01549397,-0.1651064,0.7301505,0.6710502,LAYING
0.005240459,0.006630906,-0.004339336,0.004513525,-0.004281199,0.01009074,-0.1641201,0.7318125,0.6699416,LAYING
0.007694988,0.008126675,-0.005303225,0.003377939,-0.0005111035,0.003057332,-0.1615631,0.733372,0.6689194,LAYING
0.008376615,0.007882529,-0.004393783,0.003365921,0.002045945,0.005134929,-0.1607784,0.7331923,0.6697692,LAYING
0.008146254,0.006779606,-0.002755239,0.004226235,-1.101769e-05,0.006662251,-0.1609051,0.7321547,0.6713469,LAYING
0.007537149,0.004555291,0.002053516,0.004951734,-0.003195972,0.005169021,-0.1614097,0.7299968,0.6760936,LAYING
0.007770431,0.003703761,0.008988744,0.00527079,-0.003114342,0.009290144,-0.1610711,0.7292126,0.6829658,LAYING
0.007875668,0.004617754,0.008649428,0.005217371,-0.0006538312,0.009759015,-0.1608596,0.7301951,0.6825631,LAYING
0.007154216,0.004462522,-0.001790257,0.002346344,0.001802561,0.00741568,-0.1614739,0.7301093,0.6720601,LAYING
0.007668551,0.004605733,-0.01039845,0.0007246285,0.003876971,0.008678787,-0.1608514,0.7303229,0.663389,LAYING
0.006907461,0.005403429,-0.006338565,0.0014542,0.005052221,0.006046054,-0.1615034,0.7311919,0.6673864,LAYING
0.005224899,0.005573401,0.0008562061,0.003006229,0.00711861,0.0004136548,-0.1630759,0.7314341,0.6745187,LAYING
0.004039862,0.006841712,0.001747583,0.00480356,0.006803239,-0.002525417,-0.16415,0.7327756,0.6753479,LAYING
0.004255466,0.007126509,0.002942615,0.003828624,0.001267746,-0.002852228,-0.1638226,0.7331346,0.676481,LAYING
0.007833617,0.005247256,0.001457612,0.002538407,-0.001527088,0.001585478,-0.1601321,0.7313306,0.6749347,LAYING
0.01145887,0.005611975,-0.002879771,0.001755233,0.001627938,0.007009982,-0.1563937,0.7317717,0.6705367,LAYING
0.01236848,0.006204159,-0.0002591482,0.001447178,0.005453797,0.005850938,-0.1553703,0.7324414,0.6730977,LAYING
0.008624166,0.005406273,0.004136026,0.001759252,0.005240852,0.003794059,-0.1589998,0.7317221,0.6774342,LAYING
0.004625012,0.00585386,0.006943075,0.0002130563,0.003796334,-0.0003731652,-0.162883,0.7322494,0.6801837,LAYING
0.005882364,0.004391584,0.006719147,-0.0007874718,0.004874593,-0.00881094,-0.1615087,0.7308679,0.6799037,LAYING
0.004202135,0.003395042,-0.001757799,-0.002109811,0.004488344,-0.008936154,-0.1630709,0.7299532,0.6713725,LAYING
0.0003426746,0.006642705,-0.01005186,-0.004569806,0.004494685,-0.01260104,-0.1668116,0.7332837,0.6630261,LAYING
0.001570222,0.007282626,-0.01064366,-0.005841553,0.00519096,-0.02584395,-0.1654648,0.7340075,0.6623836,LAYING
0.001450597,0.006353343,-0.007628008,-0.006468381,0.002518788,-0.02455805,-0.1654649,0.733163,0.6653498,LAYING
-0.0003710049,0.008123156,-0.006599907,-0.005610243,0.00149401,-0.01424588,-0.1671669,0.7350186,0.6663292,LAYING
0.001833092,0.005451249,-0.003907273,-0.004843668,0.004031807,-0.01102794,-0.1648436,0.7324337,0.6689737,LAYING
0.003630753,0.001713099,-3.922291e-05,-0.002540076,0.006800866,-0.01250742,-0.1629273,0.7287836,0.6727939,LAYING
